Code,Name,Longitude,Latitude,Logger,Date,CHL_QA_AVG,NTU_QA_AVG
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,25/12/2020,0.514,5.217
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,26/12/2020,0.598,7.573
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,27/12/2020,0.663,6.645
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,28/12/2020,0.714,4.821
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,29/12/2020,0.634,4.012
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,30/12/2020,0.6,4.285
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,31/12/2020,0.641,6.018
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,1/01/2021,0.588,6.22
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,2/01/2021,0.576,5.849
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,3/01/2021,0.635,2.852
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,4/01/2021,0.656,2.679
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,5/01/2021,0.68,1.858
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,6/01/2021,0.727,1.81
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,7/01/2021,0.748,2.115
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,8/01/2021,0.771,2.067
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,9/01/2021,0.957,7.866
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,10/01/2021,0.952,11.39
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,11/01/2021,1.264,10.099
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,12/01/2021,1.268,7.724
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,13/01/2021,1.106,7.473
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,14/01/2021,1.359,5.638
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,15/01/2021,1.39,3.476
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,16/01/2021,1.034,3.133
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,17/01/2021,0.897,3.128
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,18/01/2021,1.094,1.978
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,19/01/2021,0.956,1.742
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,20/01/2021,0.891,2.176
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,21/01/2021,0.983,2.035
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,22/01/2021,0.687,1.395
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,23/01/2021,0.746,1.778
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,24/01/2021,0.609,1.757
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,25/01/2021,0.543,1.542
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,26/01/2021,0.625,2.036
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,27/01/2021,0.648,1.733
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,28/01/2021,0.791,2.212
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,29/01/2021,1.024,3.991
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,30/01/2021,0.968,2.787
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,31/01/2021,0.784,3.062
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,1/02/2021,0.704,2.612
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,2/02/2021,0.583,1.52
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,3/02/2021,0.638,1.523
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,4/02/2021,0.773,1.507
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,5/02/2021,0.552,1.172
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,6/02/2021,0.642,1.284
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,7/02/2021,0.727,2.052
